"Player","Team","Year","Rk","Pos","Age.x","G.x","PA","AB","R","H","X2B.x","X3B.x","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB","source.x","Age.y","X","B","T","Ht","Wt","DoB","Yrs","G.y","GS","Batting","Defense","P","C","X1B","X2B.y","X3B.y","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1","source.y"
"kevin correia","SFG",2006,30,"P",25,47,12,12,1,1,0,0,0,0,0,0,0,7,0.083,0.083,0.083,0.167,-57,1,0,0,0,0,0,"data1",25,"us US","R","R","6' 3""",200,"Aug 24, 1980","4",48,0,47,48,48,0,0,0,0,0,0,0,0,0,0,0,0,1.1,"","","data2"
"kevin correia","SFG",2007,28,"P",26,57,19,15,0,1,0,0,0,0,0,0,1,4,0.067,0.125,0.067,0.192,-48,1,0,0,3,0,0,"data1",26,"us US","R","R","6' 3""",200,"Aug 24, 1980","5",59,8,57,59,59,0,0,0,0,0,0,0,0,0,0,0,0,2.2,"$400,000","","data2"
"kevin frandsen","SFG",2006,15,"2B",24,41,102,93,12,20,4,0,2,7,0,1,3,14,0.215,0.284,0.323,0.607,56,30,3,6,0,0,0,"data1",24,"us US","R","R","6' 0""",190,"May 24, 1982","1st",41,21,41,31,0,0,0,28,0,3,0,0,0,0,0,10,2,-0.3,"","","data2"
"kevin frandsen","SFG",2007,10,"MI",25,109,296,264,26,71,12,1,5,31,4,3,21,24,0.269,0.331,0.379,0.71,83,100,17,5,3,3,3,"data1",25,"us US","R","R","6' 0""",190,"May 24, 1982","2",109,61,109,89,0,0,0,49,9,22,10,0,3,13,0,27,4,-1.1,"$380,500","","data2"
"kevin frederick","TOR",2004,44,"P",27,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",27,"us US","L","R","6' 1""",215,"Nov 4, 1976","2",22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"","","data2"
"kevin gregg","LAA",2003,35,"P",25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",25,"us US","R","R","6' 6""",245,"Jun 20, 1978","1st",5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,"","","data2"
"kevin gregg","LAA",2004,35,"P",26,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",26,"us US","R","R","6' 6""",245,"Jun 20, 1978","2",55,0,5,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0.7,"$301,500","","data2"
"kevin gregg","LAA",2005,31,"P",27,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",27,"us US","R","R","6' 6""",245,"Jun 20, 1978","3",33,2,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"$360,000","","data2"
"kevin gregg","LAA",2006,26,"P",28,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,"data1",28,"us US","R","R","6' 6""",245,"Jun 20, 1978","4",32,3,3,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0.7,"","","data2"
"kevin gregg","MIA",2007,35,"P",29,69,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,"data1",29,"us US","R","R","6' 6""",245,"Jun 20, 1978","5",74,0,69,74,74,0,0,0,0,0,0,0,0,0,0,0,0,1.7,"$575,000","","data2"
"kevin gryboski","ATL",2003,26,"P",29,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",29,"us US","R","R","6' 5""",220,"Nov 15, 1973","2",64,0,60,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0.1,"$315,000","","data2"
"kevin gryboski","ATL",2004,33,"P",30,67,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",30,"us US","R","R","6' 5""",220,"Nov 15, 1973","3",69,0,67,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0.4,"$377,500","","data2"
"kevin gryboski","ATL",2005,35,"P",31,29,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",31,"us US","R","R","6' 5""",220,"Nov 15, 1973","4",31,0,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,"$877,500","","data2"
"kevin gryboski","TEX",2005,29,"P",31,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",31,"us US","R","R","6' 5""",220,"Nov 15, 1973","4",11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,"","","data2"
"kevin gryboski","WSN",2006,54,"P",32,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",32,"us US","R","R","6' 5""",220,"Nov 15, 1973","5",6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,"","","data2"
"kevin hart","CHC",2007,44,"P",24,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",24,"us US","R","R","6' 4""",215,"Dec 29, 1982","1st",8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,"","","data2"
"kevin hooper","DET",2005,22,"UT",28,6,7,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,9,1,0,0,2,0,0,"data1",28,"us US","R","R","5' 10""",160,"Dec 7, 1976","1st",6,1,6,6,0,0,0,1,0,2,3,0,0,3,0,0,1,0,"","","data2"
"kevin hooper","DET",2006,20,"IF",29,8,5,3,1,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,-26,0,0,0,1,0,0,"data1",29,"us US","R","R","5' 10""",160,"Dec 7, 1976","2",8,0,8,5,0,0,0,3,2,0,0,0,0,0,1,4,2,0.1,"","","data2"
"kevin jarvis","ARI",2006,40,"P",36,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",36,"us US","L","R","6' 2""",200,"Aug 1, 1969","12",5,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,"","","data2"
"kevin jarvis","BOS",2006,44,"P",36,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",36,"us US","L","R","6' 2""",200,"Aug 1, 1969","12",4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,"","","data2"
"kevin jarvis","COL",2004,45,"P",34,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",34,"us US","L","R","6' 2""",200,"Aug 1, 1969","10",2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,"","","data2"
"kevin jarvis","SDP",2003,30,"P",33,15,29,22,3,3,0,0,0,2,0,0,4,7,0.136,0.269,0.136,0.406,15,3,1,0,3,0,0,"data1",33,"us US","L","R","6' 2""",200,"Aug 1, 1969","9",17,16,15,16,16,0,0,0,0,0,0,0,0,0,0,0,1,-0.9,"$3,000,000","","data2"
"kevin jarvis","SEA",2004,35,"P",34,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",34,"us US","L","R","6' 2""",200,"Aug 1, 1969","10",8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"$4,250,000","","data2"
"kevin jarvis","STL",2005,34,"P",35,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",35,"us US","L","R","6' 2""",200,"Aug 1, 1969","11",4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"","","data2"
"kevin kouzmanoff","CLE",2006,20,"DH",24,16,61,56,4,12,2,0,3,11,0,0,5,12,0.214,0.279,0.411,0.689,77,23,3,0,0,0,0,"data1",24,"us US","R","R","6' 1""",210,"Jul 25, 1981","1st",16,15,16,2,0,0,0,0,2,0,0,0,0,0,14,1,0,-0.2,"","","data2"
"kevin kouzmanoff","SDP",2007,5,"3B",25,145,534,484,57,133,30,2,18,74,1,0,32,94,0.275,0.329,0.457,0.786,110,221,9,10,2,6,2,"data1",25,"us US","R","R","6' 1""",210,"Jul 25, 1981","2",145,128,145,136,0,0,0,0,136,0,0,0,0,0,0,12,0,1.7,"$380,800","","data2"
"kevin mahar","TEX",2007,23,"OF",26,7,18,18,2,3,1,0,0,1,0,0,0,7,0.167,0.167,0.222,0.389,1,4,1,0,0,0,0,"data1",26,"us US","R","R","6' 5""",210,"Jun 8, 1981","1st",7,4,7,7,0,0,0,0,0,0,0,5,2,7,0,0,0,-0.3,"","","data2"
"kevin melillo","OAK",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"us US","L","R","6' 0""",190,"May 14, 1982","1st",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"","","data2"
"kevin mench","MIL",2006,16,"LF",28,40,133,126,9,29,6,1,1,18,0,0,4,17,0.23,0.248,0.317,0.566,44,40,4,0,0,3,0,"data1",28,"us US","R","R","6' 0""",215,"Jan 7, 1978","5",40,31,40,38,0,0,0,0,0,0,38,0,0,38,0,5,1,-0.8,"","","data2"
"kevin mench","MIL",2007,10,"OF",29,101,308,288,39,77,20,3,8,37,3,1,16,21,0.267,0.305,0.441,0.746,90,127,3,1,0,3,2,"data1",29,"us US","R","R","6' 0""",215,"Jan 7, 1978","6",101,65,101,78,0,0,0,0,0,0,51,0,33,78,0,30,0,0.9,"$3,400,000","","data2"
"kevin mench","TEX",2003,16,"LF",25,38,139,125,15,40,12,0,2,11,1,1,10,17,0.32,0.381,0.464,0.845,113,58,2,3,0,1,0,"data1",25,"us US","R","R","6' 0""",215,"Jan 7, 1978","2",38,33,38,35,0,0,0,0,0,0,34,3,2,35,0,3,0,0.3,"$327,500","","data2"
"kevin mench","TEX",2004,8,"RF",26,125,481,438,69,122,30,3,26,71,0,0,33,63,0.279,0.335,0.539,0.874,116,236,6,6,0,4,2,"data1",26,"us US","R","R","6' 0""",215,"Jan 7, 1978","3",125,116,125,109,0,0,0,0,0,0,53,5,62,109,14,7,0,2.8,"$345,000","","data2"
"kevin mench","TEX",2005,6,"LF",27,150,615,557,71,147,33,3,25,73,4,3,50,68,0.264,0.328,0.469,0.797,104,261,6,5,0,3,4,"data1",27,"us US","R","R","6' 0""",215,"Jan 7, 1978","4",150,145,150,148,0,0,0,0,0,0,119,1,41,148,1,3,0,1.8,"$345,000","","data2"
"kevin mench","TEX",2006,10,"RF",28,87,349,320,36,91,18,1,12,50,1,0,23,42,0.284,0.338,0.459,0.797,104,147,4,4,0,2,5,"data1",28,"us US","R","R","6' 0""",215,"Jan 7, 1978","5",87,86,87,72,0,0,0,0,0,0,17,0,57,72,15,1,0,0.5,"$2,800,000","","data2"
"kevin millar","BAL",2006,2,"1B",34,132,503,430,64,117,26,0,15,64,1,1,59,74,0.272,0.374,0.437,0.811,111,188,14,12,0,2,3,"data1",34,"us US","R","R","6' 1""",195,"Sep 24, 1971","9",132,125,132,98,0,0,98,0,0,0,0,0,0,0,30,7,0,0.4,"$2,100,000","","data2"
"kevin millar","BAL",2007,2,"1B",35,140,562,476,63,121,26,1,17,63,1,1,76,94,0.254,0.365,0.42,0.785,106,200,8,8,0,2,2,"data1",35,"us US","R","R","6' 1""",195,"Sep 24, 1971","10",140,134,140,103,0,0,101,0,0,0,3,0,0,3,34,6,0,1.4,"$2,750,000","","data2"
"kevin millar","BOS",2003,2,"1B",31,148,618,544,83,150,30,1,25,96,3,2,60,108,0.276,0.348,0.472,0.82,110,257,14,5,0,9,5,"data1",31,"us US","R","R","6' 1""",195,"Sep 24, 1971","6",148,140,148,127,0,0,101,0,0,0,19,0,12,31,19,7,0,1.1,"$2,000,000","","data2"
"kevin millar","BOS",2004,2,"1B",32,150,588,508,74,151,36,0,18,74,1,1,57,91,0.297,0.383,0.474,0.857,117,241,16,17,0,6,0,"data1",32,"us US","R","R","6' 1""",195,"Sep 24, 1971","7",150,140,150,137,0,0,69,0,0,0,20,0,55,74,8,7,0,2.8,"$3,300,000","","data2"
"kevin millar","BOS",2005,2,"1B",33,134,519,449,57,122,28,1,9,50,0,1,54,74,0.272,0.355,0.399,0.753,98,179,12,8,0,8,0,"data1",33,"us US","R","R","6' 1""",195,"Sep 24, 1971","8",134,126,134,129,0,0,110,0,0,0,20,0,14,34,0,7,0,1.1,"$3,500,000","","data2"
"kevin millwood","CLE",2005,27,"P",30,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",30,"us US","R","R","6' 4""",230,"Dec 24, 1974","9",30,30,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,4,"$7,000,000","","data2"
"kevin millwood","PHI",2003,20,"P",28,34,79,68,4,4,2,0,0,1,0,0,5,34,0.059,0.123,0.088,0.212,-42,6,2,0,6,0,0,"data1",28,"us US","R","R","6' 4""",230,"Dec 24, 1974","7",35,35,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,1.9,"$9,900,000","","data2"
"kevin millwood","PHI",2004,22,"P",29,24,53,46,0,8,2,0,0,1,0,0,2,26,0.174,0.208,0.217,0.426,9,10,1,0,5,0,0,"data1",29,"us US","R","R","6' 4""",230,"Dec 24, 1974","8",25,25,24,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0.7,"$11,000,000","","data2"
"kevin millwood","TEX",2006,27,"P",31,2,6,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",31,"us US","R","R","6' 4""",230,"Dec 24, 1974","10",34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,2.6,"$7,868,893","","data2"
"kevin millwood","TEX",2007,27,"P",32,2,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,0,0,0,"data1",32,"us US","R","R","6' 4""",230,"Dec 24, 1974","11",31,31,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.2,"$9,836,116","","data2"
"kevin ohme","STL",2003,33,"P",32,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,433,1,0,0,0,0,0,"data1",32,"us US","L","L","6' 1""",180,"Apr 13, 1971","1st",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,"","","data2"
"kevin olsen","MIA",2003,40,"P",26,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",26,"us US","R","R","6' 2""",200,"Jul 26, 1976","3",7,0,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,"","","data2"
"kevin reese","NYY",2005,22,"OF",27,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,52,0,0,0,0,0,0,"data1",27,"us US","L","L","5' 11""",195,"Mar 11, 1978","1st",2,1,2,2,0,0,0,0,0,0,1,1,0,2,0,0,1,0,"","","data2"
"kevin reese","NYY",2006,22,"OF",28,10,14,12,2,5,0,0,0,1,1,0,1,1,0.417,0.5,0.417,0.917,141,5,0,1,0,0,0,"data1",28,"us US","L","L","5' 11""",195,"Mar 11, 1978","2",10,2,10,4,0,0,0,0,0,0,2,0,2,4,2,6,2,0.2,"","","data2"
"kevin slowey","MIN",2007,31,"P",23,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",23,"us US","R","R","6' 3""",200,"May 4, 1984","1st",13,11,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.3,"","","data2"
"kevin thompson","NYY",2006,21,"OF",26,19,37,30,5,9,3,0,1,6,2,0,6,9,0.3,0.417,0.5,0.917,136,15,0,0,1,0,0,"data1",26,"us US","R","R","5' 10""",195,"Sep 18, 1979","1st",19,7,19,15,0,0,0,0,0,0,3,2,10,15,2,1,6,0.4,"","","data2"
"kevin thompson","NYY",2007,18,"OF",27,13,23,21,2,4,3,0,0,2,0,0,2,10,0.19,0.261,0.333,0.594,55,7,0,0,0,0,0,"data1",27,"us US","R","R","5' 10""",195,"Sep 18, 1979","2",13,5,13,11,0,0,0,0,0,0,5,1,5,11,3,3,3,-0.2,"","","data2"
"kevin thompson","OAK",2007,27,"OF",27,9,15,14,2,1,0,0,0,1,0,0,1,3,0.071,0.133,0.071,0.205,-42,1,0,0,0,0,0,"data1",27,"us US","R","R","5' 10""",195,"Sep 18, 1979","2",9,3,9,8,0,0,0,0,0,0,2,5,1,8,0,0,5,-0.5,"","","data2"
"kevin tolar","BOS",2003,39,"P",32,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",32,"us US","R","L","6' 3""",225,"Jan 28, 1971","3",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"","","data2"
"kevin walker","CHW",2005,37,"P",28,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",28,"us US","L","L","6' 4""",190,"Sep 20, 1976","6",9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"","","data2"
"kevin walker","SDP",2003,51,"P",26,11,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",26,"us US","L","L","6' 4""",190,"Sep 20, 1976","4",11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"$450,000","","data2"
"kevin walker","SFG",2004,41,"P",27,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",27,"us US","L","L","6' 4""",190,"Sep 20, 1976","5",5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"$450,000","","data2"
"kevin witt","DET",2003,11,"DH",27,93,289,270,25,71,9,0,10,26,1,1,15,68,0.263,0.301,0.407,0.708,91,110,5,1,0,3,0,"data1",27,"us US","L","R","6' 4""",195,"Jan 5, 1976","4",93,71,93,43,0,0,27,0,5,0,13,0,0,13,36,20,0,-0.1,"","","data2"
"kevin witt","TBR",2006,20,"DH",30,19,61,61,5,9,2,0,2,5,0,0,0,21,0.148,0.148,0.279,0.426,7,17,1,0,0,0,0,"data1",30,"us US","L","R","6' 4""",195,"Jan 5, 1976","5",19,15,19,5,0,0,5,0,0,0,0,0,0,0,10,4,0,-1,"","","data2"
"kevin youkilis","BOS",2004,10,"3B",25,72,248,208,38,54,11,0,7,35,0,1,33,45,0.26,0.367,0.413,0.78,99,86,1,4,0,3,0,"data1",25,"us US","R","R","6' 1""",220,"Mar 15, 1979","1st",72,54,72,65,0,0,0,0,65,0,0,0,0,0,2,8,1,1.4,"","","data2"
"kevin youkilis","BOS",2005,16,"3B",26,44,95,79,11,22,7,0,1,9,0,1,14,19,0.278,0.4,0.405,0.805,113,32,0,2,0,0,0,"data1",26,"us US","R","R","6' 1""",220,"Mar 15, 1979","2",44,20,44,35,0,0,9,2,24,0,0,0,0,0,0,10,3,0.1,"$323,125","","data2"
"kevin youkilis","BOS",2006,2,"1B",27,147,680,569,100,159,42,2,13,72,5,2,91,120,0.279,0.381,0.429,0.81,106,244,12,9,0,11,0,"data1",27,"us US","R","R","6' 1""",220,"Mar 15, 1979","3",147,144,147,147,0,0,127,0,16,0,18,0,0,18,0,1,0,2.7,"$354,600","","data2"
"kevin youkilis","BOS",2007,2,"1B",28,145,625,528,85,152,35,2,16,83,4,2,77,105,0.288,0.39,0.453,0.843,117,239,9,15,0,5,0,"data1",28,"us US","R","R","6' 1""",220,"Mar 15, 1979","4",145,136,145,143,0,0,135,0,13,0,0,0,0,0,0,4,0,4.7,"$424,500","","data2"
"kevin young","PIT",2003,18,"1B",34,52,96,84,8,17,4,0,2,7,1,0,12,25,0.202,0.302,0.321,0.624,62,27,1,0,0,0,0,"data1",34,"us US","R","R","6' 3""",210,"Jun 16, 1969","12",52,17,52,45,0,0,44,0,0,0,0,0,1,1,0,13,1,-0.4,"$6,625,000","","data2"
"khalil greene","SDP",2003,20,"SS",23,20,70,65,8,14,4,1,2,6,0,1,4,19,0.215,0.271,0.4,0.671,80,26,3,1,0,0,0,"data1",23,"us US","R","R","5' 11""",210,"Oct 21, 1979","1st",20,18,20,20,0,0,0,0,0,20,0,0,0,0,0,1,0,0,"","","data2"
"khalil greene","SDP",2004,4,"SS",24,139,554,484,67,132,31,4,15,65,4,2,53,94,0.273,0.349,0.446,0.795,114,216,9,8,1,8,10,"data1",24,"us US","R","R","5' 11""",210,"Oct 21, 1979","2",139,134,139,136,0,0,0,0,0,136,0,0,0,0,0,0,3,3.2,"$300,500","","data2"
"khalil greene","SDP",2005,4,"SS",25,121,476,436,51,109,30,2,15,70,5,0,25,93,0.25,0.296,0.431,0.727,96,188,8,6,3,6,3,"data1",25,"us US","R","R","5' 11""",210,"Oct 21, 1979","3",121,120,121,121,0,0,0,0,0,121,0,0,0,0,0,0,0,0.5,"$355,000","","data2"
"khalil greene","SDP",2006,4,"SS",26,121,460,412,56,101,26,2,15,55,5,1,39,87,0.245,0.32,0.427,0.747,97,176,15,7,0,2,0,"data1",26,"us US","R","R","5' 11""",210,"Oct 21, 1979","4",121,111,121,113,0,0,0,0,0,113,0,0,0,0,0,1,8,2.6,"$405,000","","data2"
"khalil greene","SDP",2007,4,"SS",27,153,659,611,89,155,44,3,27,97,4,0,32,128,0.254,0.291,0.468,0.759,101,286,12,5,0,11,3,"data1",27,"us US","R","R","5' 11""",210,"Oct 21, 1979","5",153,153,153,153,0,0,0,0,0,153,0,0,0,0,0,0,0,3.5,"$2,250,000","","data2"
"kiko calero","OAK",2005,28,"P",30,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",30,"pr PR","R","R","6' 1""",180,"Jan 9, 1975","3",58,0,2,58,58,0,0,0,0,0,0,0,0,0,0,0,0,1,"$330,000","","data2"
"kiko calero","OAK",2006,37,"P",31,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",31,"pr PR","R","R","6' 1""",180,"Jan 9, 1975","4",70,0,4,70,70,0,0,0,0,0,0,0,0,0,0,0,0,1.3,"$850,000","","data2"
"kiko calero","OAK",2007,50,"P",32,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",32,"pr PR","R","R","6' 1""",180,"Jan 9, 1975","5",46,0,3,46,46,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,"$1,600,000","","data2"
"kiko calero","STL",2003,27,"P",28,23,4,4,1,1,0,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5,33,1,0,0,0,0,0,"data1",28,"pr PR","R","R","6' 1""",180,"Jan 9, 1975","1st",26,1,23,26,26,0,0,0,0,0,0,0,0,0,0,0,0,1.1,"","","data2"
"kiko calero","STL",2004,32,"P",29,38,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",29,"pr PR","R","R","6' 1""",180,"Jan 9, 1975","2",41,0,38,41,41,0,0,0,0,0,0,0,0,0,0,0,0,1,"$305,000","","data2"
"kip wells","PIT",2003,24,"P",26,33,73,68,8,13,3,0,1,5,0,0,1,23,0.191,0.203,0.279,0.482,23,19,0,0,4,0,0,"data1",26,"us US","R","R","6' 3""",205,"Apr 21, 1977","5",34,31,33,31,31,0,0,0,0,0,0,0,0,0,0,2,1,5,"$370,000","","data2"
"kip wells","PIT",2004,25,"P",27,23,50,43,4,8,3,1,0,0,0,0,3,20,0.186,0.239,0.302,0.541,40,13,0,0,4,0,0,"data1",27,"us US","R","R","6' 3""",205,"Apr 21, 1977","6",25,24,23,24,24,0,0,0,0,0,0,0,0,0,0,1,0,2,"$2,575,000","","data2"
"kip wells","PIT",2005,26,"P",28,32,61,57,4,9,1,0,1,2,0,0,0,26,0.158,0.172,0.228,0.4,5,13,0,1,3,0,0,"data1",28,"us US","R","R","6' 3""",205,"Apr 21, 1977","7",34,33,32,33,33,0,0,0,0,0,0,0,0,0,0,1,0,-0.5,"$3,175,000","","data2"
"kip wells","PIT",2006,28,"P",29,6,12,11,0,1,0,0,0,0,0,0,0,8,0.091,0.091,0.091,0.182,-53,1,0,0,1,0,0,"data1",29,"us US","R","R","6' 3""",205,"Apr 21, 1977","8",7,7,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"$4,150,000","","data2"
"kip wells","STL",2007,25,"P",30,34,54,53,7,17,1,0,1,5,0,0,0,19,0.321,0.321,0.396,0.717,85,21,0,0,1,0,0,"data1",30,"us US","R","R","6' 3""",205,"Apr 21, 1977","9",35,26,34,34,34,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,"$4,000,000","","data2"
"kip wells","TEX",2006,31,"P",29,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",29,"us US","R","R","6' 3""",205,"Apr 21, 1977","8",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"","","data2"
"kirk bullinger","HOU",2003,43,"P",33,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",33,"us US","R","R","6' 2""",170,"Oct 28, 1969","4",7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"","","data2"
"kirk bullinger","HOU",2004,29,"P",34,26,4,3,0,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,-27,0,0,0,0,0,0,"data1",34,"us US","R","R","6' 2""",170,"Oct 28, 1969","5",27,0,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,"","","data2"
"kirk rueter","SFG",2003,27,"P",32,26,61,53,5,7,0,0,0,3,1,0,2,8,0.132,0.164,0.132,0.296,-21,7,0,0,6,0,0,"data1",32,"us US","L","L","6' 3""",190,"Dec 1, 1970","11",27,27,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"$5,866,667","","data2"
"kirk rueter","SFG",2004,24,"P",33,32,67,61,4,8,2,0,0,2,0,0,3,7,0.131,0.172,0.164,0.336,-12,10,0,0,3,0,0,"data1",33,"us US","L","L","6' 3""",190,"Dec 1, 1970","12",34,33,32,33,33,0,0,0,0,0,0,0,0,0,0,1,0,1.8,"$6,133,333","","data2"
"kirk rueter","SFG",2005,31,"P",34,20,37,30,1,5,1,0,0,1,0,0,1,2,0.167,0.194,0.2,0.394,3,6,1,0,6,0,0,"data1",34,"us US","L","L","6' 3""",190,"Dec 1, 1970","13",21,18,20,20,20,0,0,0,0,0,0,0,0,0,0,1,0,-0.9,"$7,133,333","","data2"
"kirk saarloos","CIN",2007,35,"P",28,34,6,5,1,1,1,0,0,2,0,0,0,1,0.2,0.2,0.4,0.6,48,2,0,0,1,0,0,"data1",28,"us US","R","R","6' 0""",185,"May 23, 1979","6",34,3,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,"$1,200,000","","data2"
"kirk saarloos","HOU",2003,28,"P",24,31,9,5,0,0,0,0,0,1,0,0,1,0,0,0.167,0,0.167,-52,0,0,0,3,0,0,"data1",24,"us US","R","R","6' 0""",185,"May 23, 1979","2",36,4,31,36,36,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,"","","data2"
